living_area_sqft,lot_area_sqft,overall_quality,year_built,renovation_year,bedrooms,bathrooms,garage_spaces,distance_downtown_km,school_score,crime_index,transit_score,energy_efficiency,mortgage_rate_pct,unemployment_rate_pct,neighborhood,home_type,condition,heating_type,sale_price
2652.9,8339.2,3,1993,1993,2,2.0,0.0,2.78,64.7,32.8,87.5,67.2,5.02,7.3,Hillcrest,Condo,Average,HeatPump,786677.0
2100.6,4639.8,6,1950,2021,2,2.0,0.0,3.77,75.3,15.0,79.7,28.8,5.86,7.46,University,Townhouse,Excellent,HeatPump,747546.0
2185.8,5830.0,8,1944,1944,4,3.0,1.0,2.38,61.8,32.0,84.5,26.8,5.83,8.11,LakeView,Detached,Excellent,Electric,1087092.0
2101.8,7175.3,7,1946,1946,4,2.5,2.0,7.36,89.8,11.1,83.2,26.4,4.7,4.8,LakeView,Detached,Average,Gas,903322.0
1878.1,5268.2,6,1928,1928,1,2.0,2.0,6.43,60.2,6.7,84.0,16.6,6.22,5.41,WestPark,Detached,Average,Electric,777923.0
837.8,8784.1,10,1993,1993,3,2.5,3.0,3.22,82.5,5.8,65.5,42.9,4.42,6.97,GreenValley,Detached,Average,Gas,870897.0
1703.3,9473.9,5,1953,1992,4,2.5,1.0,1.37,82.3,19.7,90.5,11.5,5.37,6.66,GreenValley,Detached,Average,Gas,775918.0
1335.7,26514.9,3,1952,2013,1,1.5,1.0,2.19,50.6,45.7,73.0,49.0,7.48,4.26,Hillcrest,Condo,Good,Gas,559718.0
1014.5,8507.9,7,1954,1987,2,2.0,1.0,18.7,75.3,21.7,23.5,54.7,4.88,5.71,GreenValley,Townhouse,Average,Gas,506535.0
3126.3,2285.8,3,1993,1993,2,2.5,1.0,3.78,53.0,5.8,53.9,64.1,4.92,6.05,TechDistrict,Townhouse,Good,HeatPump,664485.0
3182.9,14467.3,5,2012,2012,2,3.5,2.0,1.65,52.3,28.2,92.3,80.8,6.16,6.51,Hillcrest,Detached,Average,Gas,1085188.0
2765.7,6371.0,7,1998,1998,6,2.5,1.0,10.18,86.7,14.2,68.2,53.5,6.41,4.0,SouthGate,Condo,Good,Gas,843529.0
1818.0,24076.5,5,1980,2016,4,2.0,2.0,7.18,66.0,43.5,82.8,56.4,5.43,4.84,OldTown,Condo,Good,Gas,720793.0
2756.6,17402.9,7,1995,1995,3,3.5,2.0,4.39,67.9,9.8,87.1,59.2,6.7,7.22,OldTown,Detached,Good,District,1479198.0
1657.6,5317.1,4,1944,1944,2,2.0,1.0,22.1,58.7,50.0,45.0,25.5,6.75,5.39,LakeView,Detached,Good,Electric,539282.0
1782.2,11103.1,8,2016,2016,4,1.5,2.0,4.83,68.1,24.7,70.7,63.5,6.51,5.18,TechDistrict,Duplex,Fair,HeatPump,801336.0
1089.0,5041.5,3,1984,1984,2,1.0,2.0,5.07,40.5,39.0,86.2,51.4,4.17,4.23,Riverside,Townhouse,Good,HeatPump,530174.0
1918.7,7211.6,8,2021,2022,3,1.5,2.0,9.44,87.7,23.4,56.1,63.6,6.32,5.01,SouthGate,Duplex,Fair,HeatPump,680400.0
1688.3,10801.4,5,1948,1999,5,2.0,2.0,6.59,73.9,39.9,70.7,25.3,5.96,5.79,GreenValley,Detached,Average,Gas,687153.0
1005.8,14039.6,9,1935,1935,4,2.0,3.0,3.84,51.8,18.9,82.9,44.6,5.55,7.19,NorthHeights,Detached,Average,HeatPump,823031.0
1618.2,12319.8,5,1995,1995,4,2.0,1.0,8.77,,29.3,86.2,58.0,6.01,4.83,EastMarket,Detached,Good,HeatPump,615617.0
1600.8,7531.4,9,1953,1980,2,1.5,3.0,1.33,81.7,5.9,98.5,40.9,6.44,7.51,GreenValley,Detached,Average,Gas,915596.0
3266.9,31948.8,5,1942,1942,2,2.5,2.0,16.85,67.8,49.5,59.1,39.5,4.99,5.11,WestPark,Detached,Average,Gas,1202535.0
2317.7,5783.8,3,2003,2003,3,1.0,1.0,8.59,68.6,32.3,93.9,59.8,5.66,4.2,WestPark,Detached,Average,Gas,630883.0
1657.2,2744.9,6,1976,1976,4,2.5,2.0,23.18,79.4,15.9,63.3,54.2,5.36,6.58,TechDistrict,Detached,Good,Electric,691057.0
1813.6,3081.0,8,2002,2002,5,2.5,2.0,6.8,71.8,10.2,79.4,54.7,5.44,5.72,OldTown,Condo,Good,HeatPump,888193.0
1678.0,17435.1,8,1945,1945,5,1.0,2.0,7.46,75.7,14.3,87.4,34.6,4.23,5.0,OldTown,Detached,Average,Gas,768838.0
1527.6,6876.4,8,1927,1927,5,1.5,2.0,6.6,65.2,5.9,78.2,34.0,5.82,5.41,University,Detached,Average,Gas,845062.0
1093.6,7921.0,8,1963,1963,5,2.0,1.0,15.44,100.0,46.4,57.8,48.6,6.73,7.84,University,Condo,Good,Gas,697553.0
1558.0,5199.5,5,2021,2021,3,3.0,1.0,10.26,88.0,25.3,63.8,70.1,4.32,5.3,University,Townhouse,Average,District,721679.0
1242.7,5487.4,8,1982,1982,5,1.5,3.0,0.2,64.4,8.4,84.3,59.1,4.51,5.96,OldTown,Detached,Good,Electric,701400.0
1026.0,4489.9,6,2010,2010,5,2.0,1.0,7.79,67.8,17.6,85.4,62.6,6.98,6.23,OldTown,Condo,Good,HeatPump,525980.0
2003.8,9552.2,5,2009,2009,5,2.0,2.0,2.31,55.8,62.0,100.0,64.2,3.84,5.71,SouthGate,Detached,Poor,Gas,603180.0
1914.5,6791.4,7,2015,2015,1,1.0,3.0,5.07,86.1,16.8,81.3,65.2,3.35,5.6,Downtown,Townhouse,Average,District,1274813.0
836.8,9347.3,6,1968,1968,2,1.5,2.0,19.22,73.4,12.8,45.6,54.1,6.68,3.39,Downtown,Detached,Excellent,HeatPump,694040.0
1574.8,8826.4,9,1941,1970,4,1.5,3.0,3.59,74.6,59.3,79.3,14.8,6.26,3.66,LakeView,Detached,Good,Gas,972303.0
2408.8,5576.5,5,2015,2015,4,2.0,1.0,14.76,75.7,9.4,56.8,68.6,4.56,3.73,Downtown,Condo,Excellent,Gas,711967.0
2467.7,3000.7,5,1973,1973,4,2.0,2.0,14.88,57.5,47.2,51.0,58.6,3.93,4.15,NorthHeights,Townhouse,Average,HeatPump,774593.0
2436.6,2848.0,5,1953,2026,4,2.0,2.0,11.18,,21.2,70.2,27.8,7.3,4.86,WestPark,Detached,Good,Electric,638892.0
1674.6,44259.6,9,1966,1985,2,2.0,2.0,2.98,65.7,18.3,74.4,55.3,4.83,3.28,OldTown,Detached,Excellent,Gas,1048692.0
1196.8,17478.7,5,2002,2002,2,1.5,1.0,4.64,79.4,14.9,82.8,70.3,7.3,4.74,SouthGate,Condo,Good,Gas,541403.0
1093.0,16089.9,8,1958,2008,4,2.0,2.0,15.23,64.1,15.6,61.8,,4.87,7.02,University,Detached,Excellent,Electric,764290.0
1880.9,4803.4,4,2008,2013,3,2.0,1.0,6.91,52.0,6.3,88.1,94.6,5.13,4.63,Downtown,Detached,Average,Electric,688735.0
1905.8,7241.2,7,1944,1944,5,2.0,2.0,5.14,81.4,9.4,62.0,25.7,4.58,5.32,Riverside,Detached,Excellent,District,875915.0
2691.1,4414.4,7,1953,1953,3,2.5,4.0,9.82,42.0,14.3,70.5,47.7,4.65,6.61,NorthHeights,Detached,Good,Gas,868141.0
2506.2,3276.7,8,1934,1934,1,2.0,2.0,10.01,75.0,14.6,46.6,31.6,4.12,5.9,WestPark,Townhouse,Average,Gas,865806.0
1569.1,5057.2,8,2012,2012,5,1.0,,7.25,77.2,15.7,67.4,62.1,5.27,6.72,SouthGate,Detached,Fair,Electric,725905.0
1028.4,,6,2012,2012,2,2.0,1.0,21.57,74.5,63.8,53.6,68.1,6.71,8.13,Riverside,Townhouse,Fair,Gas,500121.0
1461.6,11923.7,5,1941,1941,1,1.5,1.0,8.13,51.1,17.5,75.3,,4.57,7.59,Downtown,Condo,Good,Gas,482490.0
1792.0,4023.1,9,1976,1976,2,1.5,1.0,4.17,84.2,23.5,72.6,48.9,6.01,4.35,OldTown,Detached,Excellent,HeatPump,933801.0
1528.0,5960.7,5,2003,2003,6,2.5,2.0,5.26,39.6,21.6,81.0,60.6,5.05,4.2,SouthGate,Detached,Good,Gas,669733.0
1324.7,11285.9,2,1983,1983,2,2.0,2.0,11.31,53.0,16.2,64.6,44.9,4.23,7.75,University,Detached,Good,Gas,528419.0
1816.4,5111.5,3,1988,2010,5,2.0,3.0,3.64,57.6,5.8,94.8,62.8,3.59,4.55,NorthHeights,Detached,Average,Gas,697481.0
1362.4,7552.2,3,1947,1971,2,2.0,1.0,10.44,,49.1,73.3,32.5,4.57,6.8,GreenValley,Detached,Good,Gas,575316.0
1299.7,9163.1,7,1923,1923,3,1.5,2.0,0.57,69.1,24.5,90.9,15.8,6.07,7.71,University,Townhouse,Good,District,618583.0
1857.3,9103.3,10,2019,2020,2,2.0,3.0,8.61,95.6,44.2,84.7,66.6,4.96,4.73,Riverside,Condo,Good,HeatPump,1034798.0
1416.3,8386.0,3,2016,2017,1,2.0,3.0,1.59,67.8,19.3,75.0,80.9,7.87,6.68,TechDistrict,Detached,Average,Gas,663273.0
1810.4,4864.0,5,2019,2019,3,1.5,2.0,13.24,96.8,40.6,55.3,56.2,5.26,5.21,NorthHeights,Detached,Excellent,Gas,654679.0
1830.5,5173.2,6,1924,1970,3,2.0,1.0,12.93,62.7,19.5,37.8,27.7,5.5,7.76,University,Detached,Fair,Electric,680025.0
1070.1,3646.9,9,1991,2016,4,1.0,,5.75,72.4,15.3,100.0,45.9,4.43,2.86,EastMarket,Detached,Good,Gas,858481.0
1374.2,2821.5,5,1946,1946,3,1.5,1.0,10.3,80.3,30.0,55.5,19.8,2.5,5.25,TechDistrict,Detached,Good,Gas,612974.0
2849.5,6721.0,7,1953,2006,3,1.0,2.0,12.53,81.9,10.3,59.2,37.3,6.31,5.38,SouthGate,Detached,Fair,Gas,915327.0
1061.0,11749.8,6,1963,1963,2,1.5,2.0,4.12,78.0,26.2,60.0,39.0,4.96,6.26,EastMarket,Detached,Good,Gas,586968.0
738.2,3145.3,10,1944,1944,5,1.5,2.0,5.06,85.0,11.5,89.5,52.5,5.11,5.95,WestPark,Duplex,Good,Gas,730481.0
813.2,8481.3,6,1983,1983,3,1.0,1.0,7.61,68.6,17.8,64.0,41.4,3.66,7.01,TechDistrict,Detached,Good,HeatPump,573834.0
1668.4,11528.9,7,1983,2013,4,2.0,1.0,9.87,53.3,22.0,72.2,62.6,4.32,4.61,Downtown,Detached,Average,Gas,735581.0
1669.5,2391.8,6,2018,2019,2,1.0,2.0,1.89,51.7,10.4,83.6,77.1,5.58,6.16,SouthGate,Detached,Average,HeatPump,761151.0
1577.9,6121.0,5,2008,2008,2,1.5,1.0,5.38,70.5,13.2,83.3,64.2,4.47,7.02,OldTown,Townhouse,Average,Gas,637632.0
2617.4,19332.9,8,1994,1994,4,2.0,4.0,21.63,57.7,30.4,35.2,72.0,5.77,7.36,TechDistrict,Detached,Average,HeatPump,1062747.0
597.6,10026.6,4,2022,2022,3,1.5,1.0,3.12,71.1,26.7,100.0,73.2,5.35,6.79,Hillcrest,Detached,Excellent,Gas,688359.0
1917.9,2343.9,3,1965,1998,5,2.0,0.0,18.78,58.6,80.0,46.7,52.4,5.83,2.0,WestPark,Detached,Average,Gas,519241.0
2986.6,10687.6,6,1927,1987,2,1.5,1.0,35.0,83.1,47.7,19.3,21.3,3.35,5.02,LakeView,Detached,Excellent,Electric,810169.0
1074.9,4597.2,8,2013,2016,6,1.5,3.0,5.54,80.2,26.6,73.7,65.5,5.7,7.04,LakeView,Detached,Fair,HeatPump,748970.0
1428.2,10901.1,5,1955,1955,5,2.0,1.0,12.15,57.0,9.3,59.8,65.6,3.43,4.39,TechDistrict,Duplex,Average,Gas,695793.0
1239.5,4759.0,7,1967,2020,5,1.5,1.0,3.95,80.6,58.8,77.6,66.2,5.87,4.24,WestPark,Detached,Average,District,699120.0
1174.6,6974.5,4,1961,1998,2,1.5,3.0,8.49,70.8,47.8,85.2,57.0,4.27,2.0,Hillcrest,Detached,Good,Gas,615043.0
1457.6,5215.1,8,2016,2016,6,1.0,-0.0,14.16,74.6,12.6,53.2,79.2,5.15,5.56,Riverside,Condo,Good,Gas,745604.0
2838.3,7213.7,7,1959,2025,4,2.5,2.0,9.87,81.1,31.3,49.5,51.2,5.72,6.95,NorthHeights,Detached,Fair,HeatPump,967343.0
3316.7,5122.9,6,1992,2016,4,1.5,1.0,1.1,59.3,20.6,98.7,51.3,6.88,8.0,Downtown,Detached,Average,Gas,997512.0
1452.3,6296.3,6,1990,2013,5,2.5,4.0,4.12,61.4,29.3,78.7,,6.53,3.23,NorthHeights,Detached,Average,HeatPump,782929.0
3403.1,3556.3,4,1978,1978,5,3.5,1.0,3.48,52.4,19.1,75.9,77.1,5.22,4.55,Riverside,Condo,Good,Electric,828082.0
1672.5,9664.7,4,1978,1978,2,1.5,,20.26,38.4,27.9,22.2,59.5,6.15,3.63,NorthHeights,Detached,Good,HeatPump,448873.0
3212.9,7998.5,6,1927,1927,1,2.0,2.0,9.06,51.7,46.4,80.6,14.5,5.14,5.4,TechDistrict,Detached,Average,HeatPump,913841.0
1592.5,2729.6,7,2014,2014,4,1.5,2.0,2.12,66.0,46.6,99.9,73.1,6.19,5.74,Downtown,Detached,Average,Gas,800433.0
1734.3,13063.6,7,1955,1955,3,2.5,2.0,7.69,,10.7,46.8,51.9,6.39,3.74,SouthGate,Townhouse,Average,Gas,614076.0
1895.8,6477.3,6,1943,1995,5,1.5,1.0,6.65,78.4,5.0,71.9,29.1,4.31,5.69,Downtown,Detached,Excellent,Gas,816726.0
5500.0,7933.9,7,1943,1994,4,2.0,1.0,4.02,52.6,5.8,86.8,31.2,6.18,8.25,OldTown,Townhouse,Average,Electric,1263251.0
2280.2,11390.9,9,1962,1962,2,2.5,1.0,8.3,64.0,9.9,73.0,35.0,6.02,6.15,TechDistrict,Detached,Fair,Electric,1093840.0
1261.1,8767.3,6,1986,1986,4,1.5,2.0,2.08,64.1,10.2,86.3,57.8,6.88,4.28,University,Condo,Fair,Gas,717242.0
2384.5,14486.3,7,1977,1977,7,2.0,2.0,12.17,69.0,14.4,61.3,44.9,4.1,3.53,WestPark,Detached,Excellent,District,992643.0
1438.0,6038.2,6,2008,2008,3,2.0,2.0,9.55,75.8,51.8,73.9,73.0,3.3,5.26,TechDistrict,Duplex,Average,Gas,776994.0
1369.8,13393.1,6,2006,2006,7,1.5,4.0,4.75,50.0,21.7,94.5,61.0,5.23,8.22,GreenValley,Detached,Average,Electric,749531.0
2330.4,7751.1,6,1955,1955,1,2.0,3.0,6.23,87.6,14.4,73.2,43.6,4.69,5.76,EastMarket,Condo,Fair,Gas,798083.0
1669.6,9763.6,9,2007,2017,4,2.0,2.0,8.89,71.6,31.7,57.5,72.4,3.82,5.79,Riverside,Condo,Average,Gas,874535.0
1834.2,9172.9,8,1992,1992,3,2.0,1.0,19.8,91.0,28.0,44.8,48.1,6.11,3.26,Downtown,Detached,Excellent,HeatPump,788339.0
1658.8,15157.9,8,2011,2011,4,2.0,3.0,25.99,81.9,28.6,29.1,92.7,6.79,7.04,Riverside,Condo,Good,District,869730.0
1875.1,11099.8,5,1920,1998,1,1.0,2.0,20.22,50.8,17.3,54.9,,4.34,6.31,University,Detached,Good,,640977.0
1939.2,5519.6,5,1975,2016,4,2.0,2.0,12.35,56.9,15.4,73.9,35.6,6.46,6.68,EastMarket,Detached,Average,Electric,635077.0
790.4,4900.4,7,1986,1986,5,1.5,2.0,9.11,42.2,14.7,54.4,57.9,5.32,5.2,EastMarket,Townhouse,Good,Electric,611152.0
2125.6,6988.2,8,1945,1970,1,2.0,1.0,11.71,58.8,11.2,47.7,52.6,4.89,4.97,TechDistrict,Detached,Average,Electric,999081.0
1136.1,4563.2,9,1989,1992,2,1.5,3.0,11.04,72.2,27.5,57.9,40.4,3.96,6.44,Downtown,Detached,Excellent,Gas,844432.0
953.8,3829.6,2,1996,2005,2,2.5,1.0,10.62,50.4,23.3,75.2,52.8,7.05,5.09,EastMarket,Detached,Fair,District,266090.0
1613.8,2008.2,10,1934,1934,5,1.5,2.0,23.73,62.7,21.8,54.2,20.5,6.0,4.71,Hillcrest,Condo,Average,Gas,676662.0
1703.5,2842.0,7,2021,2021,4,2.0,2.0,12.8,63.6,23.1,48.4,53.6,7.85,7.7,SouthGate,Detached,Excellent,Gas,872698.0
1267.7,23696.4,8,2020,2022,3,1.5,3.0,11.28,63.3,44.3,60.7,73.2,6.01,5.05,NorthHeights,Detached,Average,Gas,778702.0
2262.7,4855.8,3,1950,2014,7,2.5,-0.0,4.27,49.6,29.4,64.7,63.7,7.72,6.5,SouthGate,Condo,Average,District,446356.0
990.8,22559.5,6,1941,1941,5,1.0,3.0,9.94,69.9,25.7,62.4,38.1,7.43,4.53,GreenValley,Condo,Good,Gas,553631.0
1413.6,9170.3,8,1941,1941,3,2.5,3.0,3.9,51.4,8.3,95.3,27.0,5.74,5.17,Riverside,Detached,Average,District,836894.0
1321.2,6988.2,4,1923,1978,3,2.0,1.0,8.59,73.0,53.1,59.3,30.6,4.73,6.49,GreenValley,Detached,Good,HeatPump,575366.0
1621.0,2926.2,1,1922,1922,5,1.5,1.0,2.61,54.4,13.5,78.0,22.3,5.19,5.37,LakeView,Condo,Fair,Gas,369711.0
1834.4,7220.2,7,1953,2015,3,1.5,2.0,7.67,74.7,35.9,66.2,27.7,4.71,5.92,TechDistrict,Detached,Fair,HeatPump,831210.0
1125.0,,6,1990,1995,4,1.5,1.0,5.68,64.8,25.7,76.6,64.4,4.68,3.98,Riverside,Duplex,Average,Gas,702055.0
2172.8,18332.3,9,1992,2005,4,2.0,1.0,16.91,70.3,21.2,38.2,81.5,4.83,2.0,University,Detached,Average,Gas,1077684.0
1690.0,8487.8,6,1977,1977,2,2.0,1.0,10.46,47.1,11.2,69.5,61.5,5.25,5.82,Downtown,Detached,Average,HeatPump,734068.0
804.0,3614.2,6,1988,1988,2,1.0,2.0,6.3,100.0,31.4,79.1,52.0,6.23,6.19,WestPark,Detached,Fair,HeatPump,584291.0
783.9,4054.3,7,1934,1934,4,2.0,1.0,6.76,,22.5,66.7,25.6,3.52,3.74,GreenValley,Detached,Excellent,HeatPump,672218.0
1642.3,4316.8,8,2025,2025,3,3.0,2.0,8.35,71.1,7.6,74.9,77.1,4.39,4.46,EastMarket,Detached,Average,Electric,897430.0
1517.1,15502.1,5,1941,1971,4,1.5,2.0,7.49,71.7,19.6,57.3,35.6,5.08,6.26,WestPark,Detached,Good,Gas,661913.0
1586.4,19165.5,8,1958,1993,1,1.0,2.0,5.22,70.2,11.9,60.3,54.8,5.95,6.29,GreenValley,Detached,Excellent,HeatPump,961606.0
1632.5,8098.0,5,1990,1998,3,1.5,1.0,9.42,52.2,19.5,83.1,62.5,5.31,6.05,University,Duplex,Excellent,District,625380.0
1797.7,6002.8,6,1933,1933,3,2.0,1.0,1.56,55.2,21.5,76.9,34.3,4.35,4.77,OldTown,Detached,Poor,Electric,575004.0
2365.2,18234.4,7,1966,1966,7,2.5,1.0,2.09,89.0,7.2,98.0,34.5,5.06,5.12,OldTown,Townhouse,Average,Gas,932998.0
1081.7,4002.6,8,2019,2019,4,1.5,2.0,2.75,70.0,26.1,85.1,82.8,5.37,2.84,NorthHeights,Townhouse,Fair,Gas,740476.0
1057.0,,7,1944,1944,7,1.5,1.0,7.37,80.7,8.4,81.5,33.0,3.97,4.88,Hillcrest,Detached,Average,Gas,733730.0
1089.1,9505.4,4,1985,2006,2,1.5,3.0,5.04,72.8,30.4,99.0,64.8,5.73,5.17,SouthGate,Townhouse,Poor,District,498109.0
1841.5,4290.5,3,1984,2003,2,1.0,1.0,7.76,57.8,31.5,57.5,56.7,3.65,6.25,LakeView,Detached,Average,Gas,513228.0
2648.1,4916.2,6,1928,1928,3,1.0,2.0,5.08,66.6,28.0,80.0,14.0,4.96,4.53,Riverside,Detached,Good,Gas,905712.0
1400.6,4691.9,8,1925,1925,1,2.0,1.0,5.21,64.7,5.5,74.4,21.6,5.22,7.27,TechDistrict,Detached,Fair,HeatPump,801293.0
637.7,16846.1,7,1935,1978,3,1.0,2.0,12.72,71.3,9.5,57.8,43.1,6.42,4.75,WestPark,Detached,Fair,Gas,601007.0
863.5,22707.6,7,1921,1986,4,1.5,0.0,10.72,81.3,8.2,68.0,18.0,5.0,5.94,EastMarket,Detached,Average,Gas,560013.0
1202.3,7713.4,6,1976,1976,5,2.0,2.0,8.96,80.5,8.2,59.1,46.0,6.49,3.93,University,Condo,Average,District,630097.0
1334.9,6129.7,7,1947,1947,7,1.0,2.0,18.02,53.2,26.1,39.8,55.7,6.57,5.62,WestPark,Detached,Average,Gas,666625.0
1412.8,5023.7,5,1983,1983,5,2.5,4.0,7.28,61.3,26.3,71.6,43.2,5.97,7.4,TechDistrict,Detached,Average,Gas,650386.0
1674.4,7207.5,8,1950,1950,4,1.5,2.0,13.68,59.8,19.1,47.0,46.1,5.15,7.52,Hillcrest,Condo,Average,Gas,670310.0
1465.7,5175.6,8,1957,1957,3,1.0,1.0,3.08,89.0,19.5,82.8,47.5,6.02,4.62,University,Detached,Excellent,Gas,850825.0
2458.4,6792.8,6,1931,1931,2,2.0,2.0,21.82,67.8,28.5,51.5,19.9,6.69,4.39,LakeView,Detached,Good,Gas,798403.0
1276.2,9226.0,7,2004,2024,3,2.0,2.0,6.32,74.9,18.3,67.7,57.7,4.92,3.04,TechDistrict,Detached,Good,Gas,674544.0
1189.0,5645.7,3,1932,2018,1,2.0,0.0,2.65,60.8,17.7,88.3,38.5,4.1,4.38,Downtown,Townhouse,Average,Gas,443632.0
1979.3,6425.8,7,2016,2018,3,2.0,3.0,29.66,62.0,36.0,24.5,76.2,5.01,5.99,EastMarket,Detached,Average,,721335.0
920.6,6441.8,6,1937,1937,2,2.5,1.0,6.41,90.8,28.9,72.2,45.8,6.39,5.37,WestPark,Detached,Fair,HeatPump,521191.0
1913.4,5950.9,8,2025,2025,4,2.0,2.0,9.77,87.5,45.5,93.2,70.7,7.87,6.43,LakeView,Townhouse,Good,Gas,874221.0
1715.6,5524.6,6,1996,2011,6,1.5,2.0,7.91,72.1,6.9,78.4,53.9,5.65,3.3,Downtown,Duplex,Good,Gas,740642.0
1560.1,11374.8,8,2007,2007,3,2.0,2.0,4.59,61.1,28.3,72.4,68.1,4.82,5.01,Downtown,Condo,Good,Gas,815597.0
3017.2,2488.4,6,2005,2025,5,1.5,2.0,10.52,64.0,19.4,70.9,70.1,4.9,7.01,LakeView,Detached,Average,Electric,1004263.0
1302.6,18516.3,2,1967,1967,5,2.0,0.0,5.45,61.0,41.9,83.8,48.1,3.01,3.03,EastMarket,Detached,Average,Gas,396219.0
3609.9,7810.0,6,1939,1939,4,2.0,1.0,3.79,63.3,35.0,86.3,,4.55,3.86,SouthGate,Detached,Excellent,HeatPump,1009091.0
1514.5,10382.2,7,1991,1991,4,1.0,1.0,4.4,,4.1,91.0,,4.78,4.37,LakeView,Detached,Excellent,Gas,881725.0
1015.6,11124.3,6,1989,1989,3,1.5,2.0,1.3,66.2,7.2,92.6,58.4,6.42,4.95,Hillcrest,Detached,Average,Electric,735809.0
1694.4,4707.9,6,2005,2011,4,1.5,2.0,2.87,62.2,18.2,74.4,60.4,5.83,6.42,TechDistrict,Townhouse,Average,Electric,786064.0
1096.1,4159.8,5,1944,1944,6,2.0,1.0,3.82,45.2,18.7,91.0,39.1,6.79,5.91,TechDistrict,Detached,Good,HeatPump,522005.0
1240.0,3875.7,6,2006,2006,2,2.0,2.0,2.36,47.7,7.5,100.0,57.3,5.87,7.15,OldTown,Townhouse,Average,District,666186.0
1918.7,6208.0,4,2013,2013,4,2.5,1.0,4.74,65.0,41.7,97.3,51.0,5.32,6.39,EastMarket,Detached,Good,Gas,643167.0
2037.9,10952.9,3,1997,1997,1,2.5,0.0,8.47,61.1,14.7,45.0,53.8,5.35,5.43,Hillcrest,Detached,Average,Gas,589632.0
1302.6,5072.4,6,1948,1948,6,2.0,2.0,6.55,75.6,13.6,69.3,52.3,4.27,7.14,Downtown,Condo,Average,District,342093.0
2401.2,10369.2,5,1946,1946,7,2.0,1.0,11.47,80.6,9.7,67.7,41.8,5.6,3.11,University,Detached,Excellent,Gas,854126.0
2561.6,1739.0,8,1933,1933,3,2.5,2.0,4.01,53.1,16.6,71.0,,6.65,3.88,OldTown,Townhouse,Excellent,Gas,954880.0
2847.9,5713.0,2,2007,2007,2,2.5,2.0,2.44,48.9,11.4,84.7,67.5,4.26,6.9,WestPark,Detached,Average,Gas,736392.0
2017.7,14503.1,7,1966,1966,2,2.5,1.0,6.66,49.9,32.3,97.0,57.9,5.8,9.62,Hillcrest,Detached,Good,HeatPump,900944.0
2770.1,6498.0,10,1952,1952,2,2.5,2.0,8.04,98.4,13.5,92.2,36.3,4.76,3.17,LakeView,Detached,Excellent,HeatPump,1383393.0
807.4,4378.0,6,1936,1936,5,1.5,1.0,4.04,66.6,7.0,77.1,24.1,4.94,7.44,SouthGate,Duplex,Good,HeatPump,469197.0
1462.2,4854.8,6,1972,2007,5,2.5,2.0,7.93,49.2,17.7,55.3,44.6,4.44,4.29,LakeView,Townhouse,Average,Gas,679286.0
1186.9,1170.3,7,1941,2011,4,2.5,2.0,2.37,71.5,10.4,78.0,26.2,5.79,2.0,OldTown,Detached,Average,Electric,623673.0
1726.5,3923.6,7,2008,2024,5,3.0,1.0,9.59,57.0,17.0,75.3,70.8,6.08,7.55,LakeView,Condo,Average,Gas,699954.0
1327.9,13577.7,6,1955,1955,2,2.5,2.0,1.8,78.1,16.0,100.0,57.6,5.3,8.9,Hillcrest,Detached,Fair,HeatPump,692167.0
1549.0,5076.0,4,1967,1967,5,1.0,2.0,3.75,54.4,17.1,100.0,42.2,5.64,5.15,Hillcrest,Townhouse,Good,Gas,662244.0
3373.7,5448.6,7,1990,1990,3,2.0,1.0,3.43,66.1,9.5,88.5,52.6,6.32,4.83,EastMarket,Detached,Good,HeatPump,1046066.0
1546.9,1777.1,3,1994,1994,2,1.0,1.0,8.04,41.9,21.8,71.1,66.8,7.61,6.11,TechDistrict,Townhouse,Fair,HeatPump,437831.0
1931.0,2706.3,8,1932,1990,4,2.5,1.0,12.37,65.6,33.3,62.0,37.9,5.71,6.97,Hillcrest,Condo,Good,Gas,791853.0
1510.6,14703.9,6,1928,1928,4,3.0,2.0,16.99,64.1,22.0,82.6,29.4,4.75,5.14,GreenValley,Duplex,Excellent,Gas,726078.0
1698.2,10427.6,6,1950,2005,3,2.0,-0.0,3.02,69.6,23.1,65.4,38.9,5.84,5.81,WestPark,Detached,Average,HeatPump,644812.0
1653.8,3305.6,5,1999,2016,4,2.0,2.0,10.52,88.0,21.1,76.4,57.7,3.41,7.56,EastMarket,Detached,Average,Gas,721249.0
1956.5,4932.0,9,2010,2010,6,2.0,1.0,17.55,37.7,23.8,44.1,74.0,5.73,4.83,OldTown,Detached,Good,Gas,849941.0
2569.2,7075.1,7,2023,2023,3,2.5,1.0,11.4,77.7,14.5,54.5,61.0,4.62,3.53,NorthHeights,Condo,Average,District,850186.0
3085.7,3512.8,6,1949,2012,3,3.0,3.0,13.64,60.4,17.8,69.8,44.9,6.82,4.23,NorthHeights,Condo,Average,HeatPump,860162.0
1856.0,2163.2,6,2000,2000,2,1.5,0.0,7.64,64.1,59.5,85.2,60.7,5.42,3.79,OldTown,Townhouse,Fair,Gas,541668.0
2064.3,6544.0,6,1937,1937,4,2.0,2.0,3.18,58.0,52.5,89.6,25.1,4.91,5.87,OldTown,Detached,Good,Gas,845345.0
1065.5,10151.8,10,1940,1976,6,2.0,1.0,2.6,69.6,43.9,84.7,34.5,4.59,6.35,EastMarket,Detached,Excellent,HeatPump,795418.0
